id	isCralwed	name	value	state_id
2	1	Kent (DE)	10001	0
3	1	New Castle (DE)	10003	0
4	1	Sussex (DE)	10005	0
7	1	Honolulu (HI)	15003	1
8	1	Hawaii (HI)	15001	1
9	1	Kauai (HI)	15007	1
10	1	Maui (HI)	15009	1
35	2	Culberson (TX)	48109	3
36	1	Crosby (TX)	48107	3
37	1	Hudspeth (TX)	48229	3
38	1	Navarro (TX)	48349	3
39	2	Crockett (TX)	48105	3
40	1	Victoria (TX)	48469	3
41	1	Howard (TX)	48227	3
42	1	Nacogdoches (TX)	48347	3
43	2	Crane (TX)	48103	3
44	1	Van Zandt (TX)	48467	3
45	1	Houston (TX)	48225	3
46	2	Motley (TX)	48345	3
47	2	Cottle (TX)	48101	3
48	1	Val Verde (TX)	48465	3
49	1	Hopkins (TX)	48223	3
50	1	Morris (TX)	48343	3
51	1	Uvalde (TX)	48463	3
52	1	Hood (TX)	48221	3
53	1	Moore (TX)	48341	3
54	1	Upton (TX)	48461	3
55	1	Hockley (TX)	48219	3
56	1	Hill (TX)	48217	3
57	1	Montgomery (TX)	48339	3
58	1	Upshur (TX)	48459	3
59	1	Hidalgo (TX)	48215	3
60	1	Montague (TX)	48337	3
61	1	Tyler (TX)	48457	3
62	1	Henderson (TX)	48213	3
63	1	Mitchell (TX)	48335	3
64	2	Trinity (TX)	48455	3
65	2	Hemphill (TX)	48211	3
66	2	Mills (TX)	48333	3
67	1	Travis (TX)	48453	3
68	1	Milam (TX)	48331	3
69	1	Tom Green (TX)	48451	3
70	1	Hays (TX)	48209	3
71	1	Midland (TX)	48329	3
72	1	Titus (TX)	48449	3
73	1	Haskell (TX)	48207	3
74	2	Menard (TX)	48327	3
75	2	Throckmorton (TX)	48447	3
76	1	Hartley (TX)	48205	3
77	1	Medina (TX)	48325	3
78	1	Terry (TX)	48445	3
79	1	Harrison (TX)	48203	3
80	1	Maverick (TX)	48323	3
81	1	Terrell (TX)	48443	3
82	1	Harris (TX)	48201	3
83	1	Matagorda (TX)	48321	3
84	1	Taylor (TX)	48441	3
85	1	Mason (TX)	48319	3
86	1	Tarrant (TX)	48439	3
87	1	Martin (TX)	48317	3
88	2	Swisher (TX)	48437	3
89	1	Marion (TX)	48315	3
90	1	Sutton (TX)	48435	3
91	1	Madison (TX)	48313	3
92	1	Stonewall (TX)	48433	3
93	2	McMullen (TX)	48311	3
94	2	Sterling (TX)	48431	3
95	1	Stephens (TX)	48429	3
96	1	McCulloch (TX)	48307	3
97	1	Starr (TX)	48427	3
98	1	Lynn (TX)	48305	3
99	1	Somervell (TX)	48425	3
100	1	Lubbock (TX)	48303	3
101	1	Smith (TX)	48423	3
102	2	Loving (TX)	48301	3
103	1	McLennan (TX)	48309	3
104	2	Sherman (TX)	48421	3
105	1	Shackelford (TX)	48417	3
106	1	Scurry (TX)	48415	3
107	2	Schleicher (TX)	48413	3
108	1	San Saba (TX)	48411	3
109	1	Shelby (TX)	48419	3
110	2	Comanche (TX)	48093	3
111	1	Comal (TX)	48091	3
112	1	Coryell (TX)	48099	3
113	1	Cooke (TX)	48097	3
114	2	Concho (TX)	48095	3
115	1	San Jacinto (TX)	48407	3
116	1	San Augustine (TX)	48405	3
117	1	Sabine (TX)	48403	3
118	1	Rusk (TX)	48401	3
119	1	San Patricio (TX)	48409	3
120	1	Coleman (TX)	48083	3
121	2	Coke (TX)	48081	3
122	1	Colorado (TX)	48089	3
123	1	Collingsworth (TX)	48087	3
124	1	Collin (TX)	48085	3
125	2	Chambers (TX)	48071	3
126	1	Hamilton (TX)	48193	3
127	2	Hall (TX)	48191	3
128	1	Cochran (TX)	48079	3
129	2	Clay (TX)	48077	3
130	1	Hardin (TX)	48199	3
131	1	Childress (TX)	48075	3
132	1	Hardeman (TX)	48197	3
133	1	Cherokee (TX)	48073	3
134	2	Hansford (TX)	48195	3
135	2	Zapata (TX)	48505	3
136	1	Young (TX)	48503	3
137	1	Yoakum (TX)	48501	3
138	1	Zavala (TX)	48507	3
139	1	Grayson (TX)	48181	3
140	1	Cameron (TX)	48061	3
141	1	Hale (TX)	48189	3
142	1	Castro (TX)	48069	3
143	1	Guadalupe (TX)	48187	3
144	1	Cass (TX)	48067	3
145	1	Grimes (TX)	48185	3
146	1	Carson (TX)	48065	3
147	1	Gregg (TX)	48183	3
148	1	Camp (TX)	48063	3
149	1	Callahan (TX)	48059	3
150	1	Liberty (TX)	48291	3
151	1	Gillespie (TX)	48171	3
152	1	Calhoun (TX)	48057	3
153	1	Llano (TX)	48299	3
154	1	Gray (TX)	48179	3
155	1	Caldwell (TX)	48055	3
156	1	Live Oak (TX)	48297	3
157	1	Gonzales (TX)	48177	3
158	1	Burnet (TX)	48053	3
159	2	Lipscomb (TX)	48295	3
160	1	Goliad (TX)	48175	3
161	1	Burleson (TX)	48051	3
162	1	Limestone (TX)	48293	3
163	2	Glasscock (TX)	48173	3
164	1	Garza (TX)	48169	3
165	1	Brown (TX)	48049	3
166	1	Lampasas (TX)	48281	3
167	1	Galveston (TX)	48167	3
168	1	Brooks (TX)	48047	3
169	2	Leon (TX)	48289	3
170	1	Gaines (TX)	48165	3
171	2	Briscoe (TX)	48045	3
172	1	Lee (TX)	48287	3
173	1	Frio (TX)	48163	3
174	1	Brewster (TX)	48043	3
175	1	Lavaca (TX)	48285	3
176	1	Freestone (TX)	48161	3
177	1	Brazos (TX)	48041	3
178	1	La Salle (TX)	48283	3
179	1	Brazoria (TX)	48039	3
180	1	Bowie (TX)	48037	3
181	1	Lamb (TX)	48279	3
182	1	Franklin (TX)	48159	3
183	1	Refugio (TX)	48391	3
184	1	Bosque (TX)	48035	3
185	1	Lamar (TX)	48277	3
186	1	Runnels (TX)	48399	3
187	1	Fort Bend (TX)	48157	3
188	2	Borden (TX)	48033	3
189	1	Knox (TX)	48275	3
190	1	Rockwall (TX)	48397	3
191	2	Foard (TX)	48155	3
192	1	Blanco (TX)	48031	3
193	1	Kleberg (TX)	48273	3
194	1	Robertson (TX)	48395	3
195	1	Floyd (TX)	48153	3
196	2	Kinney (TX)	48271	3
197	1	Roberts (TX)	48393	3
198	2	Fisher (TX)	48151	3
199	1	Fayette (TX)	48149	3
200	1	Bexar (TX)	48029	3
201	2	Fannin (TX)	48147	3
202	2	Bell (TX)	48027	3
203	2	King (TX)	48269	3
204	1	Reeves (TX)	48389	3
205	1	Falls (TX)	48145	3
206	1	Bee (TX)	48025	3
207	1	Kimble (TX)	48267	3
208	1	Red River (TX)	48387	3
209	1	Erath (TX)	48143	3
210	2	Baylor (TX)	48023	3
211	1	Kerr (TX)	48265	3
212	1	Real (TX)	48385	3
213	1	El Paso (TX)	48141	3
214	1	Bastrop (TX)	48021	3
215	2	Kent (TX)	48263	3
216	2	Reagan (TX)	48383	3
217	2	Kenedy (TX)	48261	3
218	1	Randall (TX)	48381	3
219	1	Bandera (TX)	48019	3
220	1	Bailey (TX)	48017	3
221	1	Kendall (TX)	48259	3
222	1	Ellis (TX)	48139	3
223	1	Austin (TX)	48015	3
224	1	Kaufman (TX)	48257	3
225	2	Rains (TX)	48379	3
226	1	Edwards (TX)	48137	3
227	1	Wood (TX)	48499	3
228	1	Atascosa (TX)	48013	3
229	2	Karnes (TX)	48255	3
230	1	Presidio (TX)	48377	3
231	1	Ector (TX)	48135	3
232	1	Wise (TX)	48497	3
233	1	Armstrong (TX)	48011	3
234	2	Jones (TX)	48253	3
235	1	Potter (TX)	48375	3
236	1	Eastland (TX)	48133	3
237	2	Winkler (TX)	48495	3
238	1	Johnson (TX)	48251	3
239	1	Polk (TX)	48373	3
240	1	Duval (TX)	48131	3
241	1	Wilson (TX)	48493	3
242	1	Pecos (TX)	48371	3
243	1	Williamson (TX)	48491	3
244	2	Donley (TX)	48129	3
245	2	Archer (TX)	48009	3
246	1	Dimmit (TX)	48127	3
247	1	Aransas (TX)	48007	3
248	1	Jim Wells (TX)	48249	3
249	1	Parmer (TX)	48369	3
250	1	Dickens (TX)	48125	3
251	1	Willacy (TX)	48489	3
252	1	Angelina (TX)	48005	3
253	1	Jim Hogg (TX)	48247	3
254	1	Parker (TX)	48367	3
255	1	De Witt (TX)	48123	3
256	1	Wilbarger (TX)	48487	3
257	1	Andrews (TX)	48003	3
258	1	Jefferson (TX)	48245	3
259	1	Panola (TX)	48365	3
260	1	Denton (TX)	48121	3
261	1	Wichita (TX)	48485	3
262	1	Anderson (TX)	48001	3
263	2	Jeff Davis (TX)	48243	3
264	1	Palo Pinto (TX)	48363	3
265	1	Wheeler (TX)	48483	3
266	1	Jasper (TX)	48241	3
267	1	Orange (TX)	48361	3
268	1	Wharton (TX)	48481	3
269	1	Jackson (TX)	48239	3
270	2	Delta (TX)	48119	3
271	1	Jack (TX)	48237	3
272	1	Oldham (TX)	48359	3
273	1	Deaf Smith (TX)	48117	3
274	1	Webb (TX)	48479	3
275	2	Irion (TX)	48235	3
276	1	Ochiltree (TX)	48357	3
277	1	Dawson (TX)	48115	3
278	1	Washington (TX)	48477	3
279	1	Hutchinson (TX)	48233	3
280	1	Nueces (TX)	48355	3
281	1	Dallas (TX)	48113	3
282	2	Ward (TX)	48475	3
283	1	Hunt (TX)	48231	3
284	2	Nolan (TX)	48353	3
285	1	Dallam (TX)	48111	3
286	1	Waller (TX)	48473	3
287	1	Newton (TX)	48351	3
288	1	Walker (TX)	48471	3
294	1	Hampshire (MA)	25015	4
295	1	Berkshire (MA)	25003	4
296	1	Suffolk (MA)	25025	4
297	1	Middlesex (MA)	25017	4
298	1	Bristol (MA)	25005	4
299	1	Worcester (MA)	25027	4
300	1	Nantucket (MA)	25019	4
301	1	Dukes (MA)	25007	4
302	1	Essex (MA)	25009	4
303	1	Franklin (MA)	25011	4
304	1	Norfolk (MA)	25021	4
305	1	Hampden (MA)	25013	4
306	1	Barnstable (MA)	25001	4
307	1	Plymouth (MA)	25023	4
313	1	Carroll (MD)	24013	5
314	1	Queen Annes (MD)	24035	5
315	1	Anne Arundel (MD)	24003	5
316	1	Harford (MD)	24025	5
317	1	Worcester (MD)	24047	5
318	1	Cecil (MD)	24015	5
319	1	St. Marys (MD)	24037	5
320	1	Baltimore (MD)	24005	5
321	1	Baltimore city (MD)	24510	5
322	1	Howard (MD)	24027	5
323	1	Charles (MD)	24017	5
324	1	Somerset (MD)	24039	5
325	1	Kent (MD)	24029	5
326	1	Dorchester (MD)	24019	5
327	1	Calvert (MD)	24009	5
328	1	Talbot (MD)	24041	5
329	1	Montgomery (MD)	24031	5
330	1	Frederick (MD)	24021	5
331	1	Washington (MD)	24043	5
332	1	Caroline (MD)	24011	5
333	1	Prince Georges (MD)	24033	5
334	1	Allegany (MD)	24001	5
335	1	Garrett (MD)	24023	5
336	1	Wicomico (MD)	24045	5
345	1	Johnson (IA)	19103	6
346	1	Jones (IA)	19105	6
347	1	Floyd (IA)	19067	6
348	1	Webster (IA)	19187	6
349	1	Franklin (IA)	19069	6
350	2	Jefferson (IA)	19101	6
351	1	Winnebago (IA)	19189	6
352	1	Emmet (IA)	19063	6
353	1	Washington (IA)	19183	6
354	1	Fayette (IA)	19065	6
355	1	Wayne (IA)	19185	6
356	1	Dubuque (IA)	19061	6
357	2	Warren (IA)	19181	6
358	1	Keokuk (IA)	19107	6
359	1	Kossuth (IA)	19109	6
360	1	Louisa (IA)	19115	6
361	1	Lucas (IA)	19117	6
362	1	Lee (IA)	19111	6
363	1	Guthrie (IA)	19077	6
364	1	Linn (IA)	19113	6
365	1	Hamilton (IA)	19079	6
366	1	Worth (IA)	19195	6
367	1	Greene (IA)	19073	6
368	1	Wright (IA)	19197	6
369	1	Grundy (IA)	19075	6
370	1	Winneshiek (IA)	19191	6
371	1	Woodbury (IA)	19193	6
372	2	Fremont (IA)	19071	6
373	1	Lyon (IA)	19119	6
374	1	Dallas (IA)	19049	6
375	1	Story (IA)	19169	6
376	1	Clinton (IA)	19045	6
377	2	Shelby (IA)	19165	6
378	1	Crawford (IA)	19047	6
379	1	Sioux (IA)	19167	6
380	1	Clay (IA)	19041	6
381	1	Sac (IA)	19161	6
382	1	Clayton (IA)	19043	6
383	1	Scott (IA)	19163	6
384	1	Dickinson (IA)	19059	6
385	1	Van Buren (IA)	19177	6
386	2	Delaware (IA)	19055	6
387	1	Wapello (IA)	19179	6
388	1	Des Moines (IA)	19057	6
389	1	Taylor (IA)	19173	6
390	1	Davis (IA)	19051	6
391	1	Union (IA)	19175	6
392	1	Decatur (IA)	19053	6
393	1	Tama (IA)	19171	6
394	1	Carroll (IA)	19027	6
395	1	Palo Alto (IA)	19147	6
396	1	Cass (IA)	19029	6
397	1	Plymouth (IA)	19149	6
398	1	Butler (IA)	19023	6
399	1	Osceola (IA)	19143	6
400	1	Calhoun (IA)	19025	6
401	1	Page (IA)	19145	6
402	1	Buena Vista (IA)	19021	6
403	2	O'Brien (IA)	19141	6
404	1	Ringgold (IA)	19159	6
405	1	Chickasaw (IA)	19037	6
406	1	Clarke (IA)	19039	6
407	1	Pottawattamie (IA)	19155	6
408	1	Cerro Gordo (IA)	19033	6
409	1	Poweshiek (IA)	19157	6
410	1	Cherokee (IA)	19035	6
411	1	Pocahontas (IA)	19151	6
412	1	Polk (IA)	19153	6
413	1	Cedar (IA)	19031	6
414	1	Allamakee (IA)	19005	6
415	1	Marion (IA)	19125	6
416	1	Appanoose (IA)	19007	6
417	1	Marshall (IA)	19127	6
418	2	Adair (IA)	19001	6
419	1	Howard (IA)	19089	6
420	1	Madison (IA)	19121	6
421	1	Adams (IA)	19003	6
422	1	Mahaska (IA)	19123	6
423	1	Harrison (IA)	19085	6
424	1	Henry (IA)	19087	6
425	1	Hancock (IA)	19081	6
426	1	Hardin (IA)	19083	6
427	1	Audubon (IA)	19009	6
428	1	Mills (IA)	19129	6
429	1	Montgomery (IA)	19137	6
430	1	Boone (IA)	19015	6
431	1	Muscatine (IA)	19139	6
432	1	Bremer (IA)	19017	6
433	1	Monona (IA)	19133	6
434	1	Benton (IA)	19011	6
435	1	Jasper (IA)	19099	6
436	2	Monroe (IA)	19135	6
437	1	Black Hawk (IA)	19013	6
438	1	Iowa (IA)	19095	6
439	1	Mitchell (IA)	19131	6
440	1	Jackson (IA)	19097	6
441	1	Humboldt (IA)	19091	6
442	1	Ida (IA)	19093	6
443	1	Buchanan (IA)	19019	6
447	1	Hancock (ME)	23009	7
448	1	Androscoggin (ME)	23001	7
449	1	Sagadahoc (ME)	23023	7
450	1	Knox (ME)	23013	7
451	1	Aroostook (ME)	23003	7
452	1	Somerset (ME)	23025	7
453	1	Lincoln (ME)	23015	7
454	1	Cumberland (ME)	23005	7
455	1	Waldo (ME)	23027	7
456	1	Oxford (ME)	23017	7
457	1	Franklin (ME)	23007	7
458	1	Washington (ME)	23029	7
459	1	Penobscot (ME)	23019	7
460	1	York (ME)	23031	7
461	1	Piscataquis (ME)	23021	7
462	1	Kennebec (ME)	23011	7
468	1	Bingham (ID)	16011	8
469	2	Clark (ID)	16033	8
470	1	Kootenai (ID)	16055	8
471	1	Power (ID)	16077	8
472	1	Cassia (ID)	16031	8
473	2	Jerome (ID)	16053	8
474	1	Payette (ID)	16075	8
475	1	Boise (ID)	16015	8
476	2	Custer (ID)	16037	8
477	1	Lemhi (ID)	16059	8
478	1	Blaine (ID)	16013	8
479	2	Clearwater (ID)	16035	8
480	1	Latah (ID)	16057	8
481	1	Shoshone (ID)	16079	8
482	1	Jefferson (ID)	16051	8
483	1	Owyhee (ID)	16073	8
484	1	Oneida (ID)	16071	8
485	1	Bonneville (ID)	16019	8
486	1	Bonner (ID)	16017	8
487	1	Elmore (ID)	16039	8
488	2	Boundary (ID)	16021	8
489	1	Fremont (ID)	16043	8
490	1	Madison (ID)	16065	8
491	1	Washington (ID)	16087	8
492	1	Franklin (ID)	16041	8
493	2	Lincoln (ID)	16063	8
494	1	Valley (ID)	16085	8
495	1	Adams (ID)	16003	8
496	2	Camas (ID)	16025	8
497	1	Gooding (ID)	16047	8
498	1	Nez Perce (ID)	16069	8
499	1	Ada (ID)	16001	8
500	2	Butte (ID)	16023	8
501	1	Gem (ID)	16045	8
502	1	Minidoka (ID)	16067	8
503	2	Lewis (ID)	16061	8
504	1	Twin Falls (ID)	16083	8
505	1	Teton (ID)	16081	8
506	2	Bear Lake (ID)	16007	8
507	2	Caribou (ID)	16029	8
508	1	Bannock (ID)	16005	8
509	1	Canyon (ID)	16027	8
510	1	Idaho (ID)	16049	8
511	1	Benewah (ID)	16009	8
526	1	Monroe (MI)	26115	9
527	1	Van Buren (MI)	26159	9
528	1	Clinton (MI)	26037	9
529	1	Montcalm (MI)	26117	9
530	1	Crawford (MI)	26039	9
531	1	Montmorency (MI)	26119	9
532	1	Sanilac (MI)	26151	9
533	1	Isabella (MI)	26073	9
534	2	Schoolcraft (MI)	26153	9
535	1	Cheboygan (MI)	26031	9
536	1	Jackson (MI)	26075	9
537	1	Midland (MI)	26111	9
538	1	Shiawassee (MI)	26155	9
539	1	Chippewa (MI)	26033	9
540	1	Kalamazoo (MI)	26077	9
541	1	Missaukee (MI)	26113	9
542	1	Tuscola (MI)	26157	9
543	1	Clare (MI)	26035	9
544	1	Kalkaska (MI)	26079	9
545	1	Iron (MI)	26071	9
546	1	Allegan (MI)	26005	9
547	1	Genesee (MI)	26049	9
548	1	Oakland (MI)	26125	9
549	1	Alpena (MI)	26007	9
550	2	Oceana (MI)	26127	9
551	2	Antrim (MI)	26009	9
552	2	Ogemaw (MI)	26129	9
553	1	Delta (MI)	26041	9
554	1	Lake (MI)	26085	9
555	1	Washtenaw (MI)	26161	9
556	1	Dickinson (MI)	26043	9
557	1	Lapeer (MI)	26087	9
558	1	Wayne (MI)	26163	9
559	1	Alcona (MI)	26001	9
560	2	Eaton (MI)	26045	9
561	1	Leelanau (MI)	26089	9
562	1	Muskegon (MI)	26121	9
563	1	Wexford (MI)	26165	9
564	1	Alger (MI)	26003	9
565	1	Emmet (MI)	26047	9
566	1	Newaygo (MI)	26123	9
567	1	Kent (MI)	26081	9
568	2	Keweenaw (MI)	26083	9
569	1	Otsego (MI)	26137	9
570	1	Barry (MI)	26015	9
571	1	Hillsdale (MI)	26059	9
572	1	Ottawa (MI)	26139	9
573	1	Bay (MI)	26017	9
574	1	Benzie (MI)	26019	9
575	1	Gladwin (MI)	26051	9
576	2	Luce (MI)	26095	9
577	1	Ontonagon (MI)	26131	9
578	1	Gogebic (MI)	26053	9
579	1	Mackinac (MI)	26097	9
580	1	Osceola (MI)	26133	9
581	2	Arenac (MI)	26011	9
582	1	Grand Traverse (MI)	26055	9
583	1	Macomb (MI)	26099	9
584	1	Oscoda (MI)	26135	9
585	1	Baraga (MI)	26013	9
586	1	Gratiot (MI)	26057	9
587	1	Lenawee (MI)	26091	9
588	1	Livingston (MI)	26093	9
589	1	Cass (MI)	26027	9
590	1	Marquette (MI)	26103	9
591	1	St. Clair (MI)	26147	9
592	1	Charlevoix (MI)	26029	9
593	1	Mason (MI)	26105	9
594	1	St. Joseph (MI)	26149	9
595	1	Mecosta (MI)	26107	9
596	1	Menominee (MI)	26109	9
597	1	Huron (MI)	26063	9
598	1	Berrien (MI)	26021	9
599	1	Ingham (MI)	26065	9
600	1	Presque Isle (MI)	26141	9
601	1	Branch (MI)	26023	9
602	1	Ionia (MI)	26067	9
603	1	Roscommon (MI)	26143	9
604	1	Calhoun (MI)	26025	9
605	1	Iosco (MI)	26069	9
606	1	Manistee (MI)	26101	9
607	1	Saginaw (MI)	26145	9
608	1	Houghton (MI)	26061	9
614	1	Grand (UT)	49019	11
615	2	Garfield (UT)	49017	11
616	1	Sanpete (UT)	49039	11
617	1	Wasatch (UT)	49051	11
618	2	Emery (UT)	49015	11
619	1	San Juan (UT)	49037	11
620	1	Duchesne (UT)	49013	11
621	1	Salt Lake (UT)	49035	11
622	1	Weber (UT)	49057	11
623	1	Davis (UT)	49011	11
624	2	Rich (UT)	49033	11
625	1	Wayne (UT)	49055	11
626	2	Piute (UT)	49031	11
627	1	Washington (UT)	49053	11
628	1	Daggett (UT)	49009	11
629	1	Carbon (UT)	49007	11
630	1	Morgan (UT)	49029	11
631	1	Cache (UT)	49005	11
632	1	Millard (UT)	49027	11
633	1	Utah (UT)	49049	11
634	1	Box Elder (UT)	49003	11
635	1	Kane (UT)	49025	11
636	1	Uintah (UT)	49047	11
637	1	Beaver (UT)	49001	11
638	1	Juab (UT)	49023	11
639	1	Tooele (UT)	49045	11
640	1	Iron (UT)	49021	11
641	1	Summit (UT)	49043	11
642	1	Sevier (UT)	49041	11
649	1	Beltrami (MN)	27007	12
650	1	Renville (MN)	27129	12
651	1	Becker (MN)	27005	12
652	1	Goodhue (MN)	27049	12
653	1	Redwood (MN)	27127	12
654	1	Benton (MN)	27009	12
655	1	Faribault (MN)	27043	12
656	1	Mahnomen (MN)	27087	12
657	1	Pope (MN)	27121	12
658	1	Watonwan (MN)	27165	12
659	1	Douglas (MN)	27041	12
660	1	McLeod (MN)	27085	12
661	1	Washington (MN)	27163	12
662	1	Anoka (MN)	27003	12
663	1	Freeborn (MN)	27047	12
664	1	Red Lake (MN)	27125	12
665	1	Winona (MN)	27169	12
666	2	Aitkin (MN)	27001	12
667	1	Fillmore (MN)	27045	12
668	1	Marshall (MN)	27089	12
669	1	Ramsey (MN)	27123	12
670	1	Wilkin (MN)	27167	12
671	1	Lyon (MN)	27083	12
672	1	Waseca (MN)	27161	12
673	2	Lincoln (MN)	27081	12
674	1	Scott (MN)	27139	12
675	1	Carver (MN)	27019	12
676	1	St. Louis (MN)	27137	12
677	1	Carlton (MN)	27017	12
678	1	Rice (MN)	27131	12
679	2	Big Stone (MN)	27011	12
680	1	Houston (MN)	27055	12
681	1	Mower (MN)	27099	12
682	1	Yellow Medicine (MN)	27173	12
683	1	Hennepin (MN)	27053	12
684	1	Morrison (MN)	27097	12
685	1	Roseau (MN)	27135	12
686	1	Brown (MN)	27015	12
687	1	Isanti (MN)	27059	12
688	2	Rock (MN)	27133	12
689	1	Blue Earth (MN)	27013	12
690	1	Hubbard (MN)	27057	12
691	1	Martin (MN)	27091	12
692	1	Wright (MN)	27171	12
693	1	Grant (MN)	27051	12
694	2	Mille Lacs (MN)	27095	12
695	1	Meeker (MN)	27093	12
696	1	Clearwater (MN)	27029	12
697	1	Norman (MN)	27107	12
698	1	Clay (MN)	27027	12
699	1	Nobles (MN)	27105	12
700	1	Stevens (MN)	27149	12
701	1	Olmsted (MN)	27109	12
702	1	Cass (MN)	27021	12
703	1	Kanabec (MN)	27065	12
704	1	Sibley (MN)	27143	12
705	1	Jackson (MN)	27063	12
706	1	Sherburne (MN)	27141	12
707	1	Chisago (MN)	27025	12
708	1	Kittson (MN)	27069	12
709	1	Nicollet (MN)	27103	12
710	1	Steele (MN)	27147	12
711	1	Chippewa (MN)	27023	12
712	1	Kandiyohi (MN)	27067	12
713	2	Murray (MN)	27101	12
714	1	Stearns (MN)	27145	12
715	1	Itasca (MN)	27061	12
716	1	Pipestone (MN)	27117	12
717	1	Pine (MN)	27115	12
718	1	Wadena (MN)	27159	12
719	1	Dodge (MN)	27039	12
720	1	Polk (MN)	27119	12
721	1	Todd (MN)	27153	12
722	1	Cottonwood (MN)	27033	12
723	1	Lake of the Woods (MN)	27077	12
724	1	Swift (MN)	27151	12
725	1	Cook (MN)	27031	12
726	1	Lake (MN)	27075	12
727	1	Pennington (MN)	27113	12
728	1	Wabasha (MN)	27157	12
729	1	Dakota (MN)	27037	12
730	1	Otter Tail (MN)	27111	12
731	2	Traverse (MN)	27155	12
732	1	Crow Wing (MN)	27035	12
733	1	Le Sueur (MN)	27079	12
734	1	Lac qui Parle (MN)	27073	12
735	1	Koochiching (MN)	27071	12
744	1	Camden (MO)	29029	13
745	1	Newton (MO)	29145	13
746	1	Butler (MO)	29023	13
747	1	New Madrid (MO)	29143	13
748	1	Buchanan (MO)	29021	13
749	2	Oregon (MO)	29149	13
750	1	Callaway (MO)	29027	13
751	1	Nodaway (MO)	29147	13
752	1	Caldwell (MO)	29025	13
753	1	Morgan (MO)	29141	13
754	1	Carter (MO)	29035	13
755	1	Pemiscot (MO)	29155	13
756	1	Carroll (MO)	29033	13
757	2	Ozark (MO)	29153	13
758	1	Cedar (MO)	29039	13
759	1	Pettis (MO)	29159	13
760	1	Cass (MO)	29037	13
761	1	Perry (MO)	29157	13
762	1	Cape Girardeau (MO)	29031	13
763	1	Osage (MO)	29151	13
764	1	Barry (MO)	29009	13
765	2	Mercer (MO)	29129	13
766	1	Audrain (MO)	29007	13
767	1	Madison (MO)	29123	13
768	1	Adair (MO)	29001	13
769	1	Howard (MO)	29089	13
770	1	Macon (MO)	29121	13
771	1	Holt (MO)	29087	13
772	1	Marion (MO)	29127	13
773	1	Atchison (MO)	29005	13
774	1	Maries (MO)	29125	13
775	1	Andrew (MO)	29003	13
776	1	Harrison (MO)	29081	13
777	2	Hickory (MO)	29085	13
778	1	Henry (MO)	29083	13
779	1	Boone (MO)	29019	13
780	1	Montgomery (MO)	29139	13
781	1	Bates (MO)	29013	13
782	1	Mississippi (MO)	29133	13
783	1	Barton (MO)	29011	13
784	1	Jefferson (MO)	29099	13
785	2	Miller (MO)	29131	13
786	1	Bollinger (MO)	29017	13
787	1	Monroe (MO)	29137	13
788	1	Benton (MO)	29015	13
789	1	Moniteau (MO)	29135	13
790	1	Iron (MO)	29093	13
791	1	Howell (MO)	29091	13
792	1	Jasper (MO)	29097	13
793	1	Jackson (MO)	29095	13
794	1	Lawrence (MO)	29109	13
795	1	Wright (MO)	29229	13
796	1	Lafayette (MO)	29107	13
797	2	Worth (MO)	29227	13
798	1	Johnson (MO)	29101	13
799	1	St. Louis (MO)	29189	13
800	1	Douglas (MO)	29067	13
801	1	Washington (MO)	29221	13
802	1	St. Francois (MO)	29187	13
803	1	Dent (MO)	29065	13
804	1	Ste. Genevieve (MO)	29186	13
805	1	Laclede (MO)	29105	13
806	1	Webster (MO)	29225	13
807	2	Knox (MO)	29103	13
808	1	Dunklin (MO)	29069	13
809	1	Wayne (MO)	29223	13
810	1	Ripley (MO)	29181	13
811	2	St. Clair (MO)	29185	13
812	1	De Kalb (MO)	29063	13
813	1	St. Charles (MO)	29183	13
814	1	Daviess (MO)	29061	13
815	1	McDonald (MO)	29119	13
816	1	Livingston (MO)	29117	13
817	1	Grundy (MO)	29079	13
818	1	Lewis (MO)	29111	13
819	1	Scotland (MO)	29199	13
820	1	Greene (MO)	29077	13
821	2	Schuyler (MO)	29197	13
822	1	Linn (MO)	29115	13
823	1	St. Louis City (MO)	29510	13
824	1	Lincoln (MO)	29113	13
825	1	Franklin (MO)	29071	13
826	1	Gentry (MO)	29075	13
827	1	Saline (MO)	29195	13
828	1	Gasconade (MO)	29073	13
829	1	Stoddard (MO)	29207	13
830	1	Shelby (MO)	29205	13
831	1	Stone (MO)	29209	13
832	1	Polk (MO)	29167	13
833	1	Clark (MO)	29045	13
834	1	Platte (MO)	29165	13
835	1	Christian (MO)	29043	13
836	1	Clinton (MO)	29049	13
837	2	Shannon (MO)	29203	13
838	1	Pulaski (MO)	29169	13
839	1	Clay (MO)	29047	13
840	1	Scott (MO)	29201	13
841	1	Pike (MO)	29163	13
842	1	Chariton (MO)	29041	13
843	1	Phelps (MO)	29161	13
844	1	Warren (MO)	29219	13
845	1	Vernon (MO)	29217	13
846	1	Dade (MO)	29057	13
847	1	Sullivan (MO)	29211	13
848	1	Ray (MO)	29177	13
849	1	Crawford (MO)	29055	13
850	1	Randolph (MO)	29175	13
851	2	Texas (MO)	29215	13
852	2	Dallas (MO)	29059	13
853	1	Taney (MO)	29213	13
854	2	Reynolds (MO)	29179	13
855	1	Cooper (MO)	29053	13
856	1	Ralls (MO)	29173	13
857	1	Cole (MO)	29051	13
858	2	Putnam (MO)	29171	13
